5.404631935981411672e+00, -1.815485118981472468e-01
-1.917645092682818131e+00, -2.267274524898658328e+00
2.099775833574751616e+00, 2.453707846609672227e+00
1.618467217547481241e-01, 3.266544464602320730e+00
7.948855037392383860e-01, 9.656753333746992407e-01
3.425132626288384330e+00, 1.772964187553453197e+00
-5.594052859375189257e-01, 4.926163092847684055e+00
-2.109408063317505633e+00, -1.952988843418290710e+00
-1.988410834447943643e+00, -2.497014530696586299e+00
4.299168821537685758e+00, 4.204038154850427311e+00
-1.793054550639563427e+00, -1.609446131130500390e+00
-2.347206577757256163e+00, -2.093687675337708054e+00
-2.040784910203496061e+00, -1.658932591219191455e+00
8.451258883320253990e-01, 2.808873786937725825e+00
-1.308824990694817503e+00, -2.318004746816463957e+00
-2.509431745829676430e+00, -1.883815857381480940e+00
3.938710677341861199e-01, 3.581677590396704858e+00
-2.195688079980505858e+00, -2.156356793690333173e+00
1.852321213361851626e+00, 1.004782570456838942e+00
-1.679447180205197343e+00, -2.136015741155416148e+00
-1.970682509685543371e+00, -1.825113896074011866e+00
3.420877951660622251e+00, 1.767484860363748744e+00
4.801338440639854710e+00, 3.359066987413077854e+00
-2.092703890714136872e+00, -2.502801141898992832e+00
-1.914096893332316141e+00, -1.817346849657364816e+00
1.347269672417543696e+00, 4.773895592719012981e+00
8.906555054130300686e-01, 4.314521893110104145e+00
2.784914990797630274e+00, 1.742680503166627926e+00
7.802805769333189811e-01, -5.894239034975150560e-01
2.190368139055429708e+00, 2.602984045167052507e+00
-2.368863890584083087e-01, 2.659087551896805124e+00
5.574717162295913297e+00, 3.416719230485620873e+00
-2.356657777335208870e+00, -2.152044906289606097e+00
4.824726045584381673e+00, -2.163859171366944167e-02
-1.916022620287028522e+00, -2.029445116892887313e+00
-1.742622822712299069e+00, -1.657669440002727868e+00
-2.474881519200524682e+00, -1.816886186267838488e+00
-2.229243177171932988e+00, -2.431337442140473648e+00
-2.087551208824358628e+00, -2.228447663543486890e+00
6.568001582094864510e-01, 2.580353746788893066e+00
1.233792293646690519e+00, 2.290517238163818359e-01
2.403148923287601324e-01, 4.915431778473939417e+00
1.395234579540230557e+00, 3.833667605573641168e+00
-2.178894211535152614e+00, -2.015770188880863678e+00
-2.093265851509541697e+00, -1.970779950119365020e+00
-2.007297837319680589e+00, -2.221409272761706521e+00
-1.775843499738610554e+00, -2.356683486561120588e+00
-1.872122380766569671e+00, -1.796927589490926458e+00
1.532671201808941008e+00, 2.084248013344617956e+00
3.285245917854036968e+00, 1.023461610049779758e+00
-2.283333876775475169e+00, -2.123014907960764752e+00
-4.208467713369272722e-01, 1.680889579679047063e+00
-2.609205340334448397e+00, -1.380652141592204174e+00
2.312412467115290582e+00, 3.464958554725569240e+00
-1.654300530565063987e+00, -1.676114422388953695e+00
-1.322207314792744448e+00, -2.012677145498192655e+00
-2.080320061068190007e+00, -2.338403399441002062e+00
-2.004704633480766329e+00, -1.951721549510533116e+00
4.232378290693399769e+00, 4.843833764045874624e+00
-2.244009277761260801e+00, -2.439927298340754280e+00
-2.207614954335317403e+00, -1.539086883726260790e+00
-2.143896744202384408e+00, -1.813892510496946331e+00
-2.346854729546573815e+00, -1.765640569487001876e+00
9.885010090139358940e-01, 2.047745837411526715e+00
-1.807005660481121545e+00, -2.471187022590035642e+00
2.698493659595689653e+00, -3.043655294158353897e-01
2.564638296733444012e+00, 3.508988141237083802e-01
-2.217679213539075267e+00, -2.415009186618516601e+00
4.271705523993611919e-01, -1.300269057684628748e-01
-1.790462855267799247e+00, -1.998868733274119291e+00
-1.720445487765708936e+00, -1.898010504859621417e+00
-2.139078792393828365e+00, -1.855555557867961447e+00
-1.764101611367307143e+00, -2.139925729020782708e+00
-1.791868054192960358e+00, -2.047872031443879859e+00
-1.880286096307961063e+00, -2.831777826927995179e+00
1.048516859478554553e+00, 1.455888251019292756e+00
-2.676669268820656811e+00, -2.306752053090681098e+00
2.594010068992467666e+00, 3.604077369042413270e-01
4.241118609736409084e+00, 1.692262604351298716e+00
1.419009773888071591e+00, 1.546545874136996623e+00
-2.215881316565537773e+00, -2.243897896566223071e+00
1.379571528860378926e+00, 8.788177828388632484e-01
2.864886224922411628e+00, 1.687551866633007602e+00
-1.829812916644199206e+00, -2.066802530154546513e+00
-2.391958055520595039e+00, -1.502560796114543518e+00
-2.012651435387173837e+00, -2.086066157716972125e+00
3.093635843266305585e+00, 2.193474366136116238e+00
3.424131210388641211e+00, 2.131326862077786544e+00
4.884413039720577387e+00, 4.220772187151636601e+00
6.390524534251367239e-01, 2.077918093694208324e+00
-1.800085075390425615e+00, -2.138215936216565805e+00
5.244853923921034777e+00, 4.004791924154588401e+00
-2.286783500147833159e+00, -2.103794532709815979e+00
4.486357373233029744e-01, 3.022391777422440473e+00
3.296654298289258378e+00, 8.867524693903370281e-01
-1.915867488405111230e+00, -2.297937083278874137e+00
1.957726657492017797e+00, 2.642497805795626320e+00
-2.580883941753952193e+00, -1.943366420961851526e+00
9.913093283360734365e-01, 1.460670257689188123e+00
3.157685826820500807e+00, 3.235256230945597444e+00
1.235521727372519862e+00, 1.342888547583220404e+00
2.665794849118138465e+00, 2.500511491061400360e+00
1.034572395750664286e+00, -1.335104728336640179e+00
1.208069599251107018e-01, 3.166235533747864928e+00
-2.211410082756870121e+00, -1.717021782509151606e+00
2.250010243058793602e+00, 2.952547155338159701e+00
-2.338047742627022973e+00, -2.219203325859447240e+00
-1.413226307524791725e+00, -1.882972003193622124e+00
1.845171722309663309e+00, 2.615897752907558438e+00
-2.106029524627159866e+00, -2.484942256595309651e+00
3.689953883159760473e+00, 3.801027374548651139e-01
-1.747510620777909196e+00, -2.074837574048284505e+00
-2.205203269321164949e+00, -1.502134761143038455e+00
