8.616504292633937467e-01, -2.976356723245804137e+00
-1.012842074497308120e+00, -1.960362643707068031e+00
1.773042721852173820e+00, 3.871996150089433986e-01
1.894968805198836481e+00, -2.971603053283284446e+00
2.958853190373640807e+00, -2.645642808823712944e+00
-6.050721290343343384e+00, -2.262366941659452735e-01
2.700426324167906067e+00, -2.909745921488744003e+00
6.631831160860293117e-01, -2.635794107071276038e+00
-1.409115586713083346e-03, 2.428059861497345651e+00
-4.803037121799006215e+00, 2.179311673114732617e+00
5.767515723651272630e+00, 1.075947352680022284e-01
1.710504921125676425e+00, 2.475820817966205567e-01
-1.086253274834959592e+00, -1.903113962612584587e+00
3.773113674730269373e+00, -2.963631422086833389e+00
1.702376257495634704e+00, 4.692002438531885922e-01
-2.178708420079372488e+00, 3.010210739535967406e+00
5.127351284795174990e+00, -9.876214797273105139e-01
-3.542665322333874656e+00, 2.841695109332819769e+00
2.371095527030773198e+00, -3.215627653954555853e+00
-1.722340116056441106e+00, -1.979698008254203723e-01
-5.054086593453650522e-01, -1.822880252859191863e+00
-3.828921575103697350e+00, 2.566594410429979156e+00
-5.530888436982021261e+00, 9.642849407405025275e-01
-5.429661693702811931e+00, 7.682657624694573251e-01
1.917278785278400122e+00, -3.317835536029422272e+00
-5.075058078600786615e+00, 1.416358685500164416e+00
-3.426599276275938966e-01, -2.220645994144499369e+00
6.032714002483949400e+00, -1.927388215131642379e-02
2.953130278046993240e+00, -3.013309253215533445e+00
5.796893363068863714e+00, 5.810376137909989414e-01
-3.446057443451310043e+00, 2.806614618671290362e+00
-8.350961303420818549e-01, 2.927481876119360837e+00
1.752042523940245733e+00, -3.976867514657138614e-01
-5.461872287286547056e+00, 1.252405624139232732e+00
1.229020231413629816e+00, -2.960482045033647314e+00
-1.968698692406924966e+00, 1.046436207240055261e+00
-1.533324594116752149e+00, -1.132182742745611703e+00
-1.408378572261050898e+00, -1.597330221764067248e+00
5.891427704796656784e+00, 1.083210009252284500e+00
1.746556255054951379e+00, -4.228507619113176519e-01
2.172410910964038600e+00, -3.411996666374200515e+00
-3.118688547984054260e+00, 2.949897011110071521e+00
-2.673970303533752535e+00, 2.883039352174160186e+00
9.888783770668716500e-01, 1.568565528048635027e+00
-4.631547978690955247e-01, 2.331449648104269023e+00
-5.680951233887546081e+00, 5.306932954053733553e-02
2.797739003553939341e+00, -3.176274572991769851e+00
-1.017453526889596560e+00, 2.787217358115613663e+00
1.984903099006905425e+00, -4.756402983304022225e-01
4.689325847212195697e-01, 2.389824769539962812e+00
-2.018633477758481121e+00, 2.721326870292482880e+00
7.230004651382042624e-01, -2.760913831609825841e+00
-1.776576385565384442e+00, -9.659979455561852335e-01
-4.584861373801470741e+00, 2.139220451855021743e+00
-1.103162020780116270e+00, 2.826040654821748266e+00
4.366346969726676797e+00, -2.281604403133768333e+00
-1.777545648550905799e+00, -4.624233194253807300e-01
1.493670649451705579e+00, 5.300798455130801834e-01
6.192793883479284389e+00, -1.660675854540236696e-01
-2.122482362640694564e+00, 6.689638365078254267e-01
-5.702863066359308064e+00, 2.208654621847359056e-01
-6.391919507808812462e+00, -2.501489801596449292e-01
-1.061696276051715238e+00, 3.087024249774427354e+00
5.829624609927185119e+00, 8.025957342039331532e-01
